Datum/tijd (MET);Astronomisch;Gemeten waterstand;Verwachte opzet;Verwachting RWS
2018-01-19 23:30;-43;;14;-29
2018-01-19 23:40;-44;;13;-31
2018-01-19 23:50;-44;;12;-32
2018-01-20 00:00;-44;;11;-33
2018-01-20 00:10;-44;;12;-32
2018-01-20 00:20;-43;;12;-31
2018-01-20 00:30;-41;;10;-31
2018-01-20 00:40;-40;;11;-29
2018-01-20 00:50;-38;;9;-29
2018-01-20 01:00;-36;;9;-27
2018-01-20 01:10;-33;;8;-25
2018-01-20 01:20;-30;;7;-23
2018-01-20 01:30;-27;;7;-20
2018-01-20 01:40;-24;;8;-16
2018-01-20 01:50;-20;;8;-12
2018-01-20 02:00;-16;;7;-9
2018-01-20 02:10;-11;;8;-3
2018-01-20 02:20;-6;;9;3
2018-01-20 02:30;0;;10;10
2018-01-20 02:40;8;;8;16
2018-01-20 02:50;17;;8;25
2018-01-20 03:00;27;;9;36
2018-01-20 03:10;38;;9;47
2018-01-20 03:20;50;;12;62
2018-01-20 03:30;63;;15;78
2018-01-20 03:40;75;;20;95
2018-01-20 03:50;87;;19;106
2018-01-20 04:00;97;;22;119
2018-01-20 04:10;105;;26;131
2018-01-20 04:20;111;;25;136
2018-01-20 04:30;115;;27;142
2018-01-20 04:40;117;;26;143
2018-01-20 04:50;117;;27;144
2018-01-20 05:00;116;;24;140
2018-01-20 05:10;114;;19;133
2018-01-20 05:20;111;;20;131
2018-01-20 05:30;108;;18;126
2018-01-20 05:40;105;;13;118
2018-01-20 05:50;102;;11;113
2018-01-20 06:00;99;;11;110
2018-01-20 06:10;95;;12;107
2018-01-20 06:20;90;;11;101
2018-01-20 06:30;84;;12;96
2018-01-20 06:40;77;;12;89
2018-01-20 06:50;70;;11;81
2018-01-20 07:00;61;;12;73
2018-01-20 07:10;52;;13;65
2018-01-20 07:20;43;;13;56
2018-01-20 07:30;34;;13;47
2018-01-20 07:40;24;;13;37
2018-01-20 07:50;15;;12;27
2018-01-20 08:00;5;;12;17
2018-01-20 08:10;-5;;13;8
2018-01-20 08:20;-14;;12;-2
2018-01-20 08:30;-24;;11;-13
2018-01-20 08:40;-33;;11;-22
2018-01-20 08:50;-42;;12;-30
2018-01-20 09:00;-50;;12;-38
2018-01-20 09:10;-57;;12;-45
2018-01-20 09:20;-63;;13;-50
2018-01-20 09:30;-67;;12;-55
2018-01-20 09:40;-70;;14;-56
2018-01-20 09:50;-71;;15;-56
2018-01-20 10:00;-71;;17;-54
2018-01-20 10:10;-70;;18;-52
2018-01-20 10:20;-69;;19;-50
2018-01-20 10:30;-67;;17;-50
2018-01-20 10:40;-65;;17;-48
2018-01-20 10:50;-64;;17;-47
2018-01-20 11:00;-64;;17;-47
2018-01-20 11:10;-64;;17;-47
2018-01-20 11:20;-64;;15;-49
2018-01-20 11:30;-65;;14;-51
2018-01-20 11:40;-67;;14;-53
2018-01-20 11:50;-68;;14;-54
2018-01-20 12:00;-69;;15;-54
2018-01-20 12:10;-70;;15;-55
2018-01-20 12:20;-70;;14;-56
2018-01-20 12:30;-70;;11;-59
2018-01-20 12:40;-70;;11;-59
2018-01-20 12:50;-69;;11;-58
2018-01-20 13:00;-67;;10;-57
2018-01-20 13:10;-65;;9;-56
2018-01-20 13:20;-62;;7;-55
2018-01-20 13:30;-59;;7;-52
2018-01-20 13:40;-55;;6;-49
2018-01-20 13:50;-51;;5;-46
2018-01-20 14:00;-46;;4;-42
2018-01-20 14:10;-40;;3;-37
2018-01-20 14:20;-34;;4;-30
2018-01-20 14:30;-27;;5;-22
2018-01-20 14:40;-19;;5;-14
2018-01-20 14:50;-9;;5;-4
2018-01-20 15:00;2;;7;9
2018-01-20 15:10;14;;11;25
2018-01-20 15:20;27;;17;44
2018-01-20 15:30;42;;24;66
2018-01-20 15:40;57;;32;89
2018-01-20 15:50;73;;35;108
2018-01-20 16:00;87;;35;122
2018-01-20 16:10;100;;32;132
2018-01-20 16:20;111;;31;142
2018-01-20 16:30;120;;29;149
2018-01-20 16:40;126;;24;150
2018-01-20 16:50;129;;20;149
2018-01-20 17:00;131;;17;148
2018-01-20 17:10;130;;14;144
2018-01-20 17:20;128;;11;139
2018-01-20 17:30;125;;14;139
2018-01-20 17:40;122;;15;137
2018-01-20 17:50;119;;12;131
2018-01-20 18:00;115;;13;128
2018-01-20 18:10;112;;14;126
2018-01-20 18:20;108;;15;123
2018-01-20 18:30;104;;15;119
2018-01-20 18:40;99;;15;114
2018-01-20 18:50;93;;16;109
2018-01-20 19:00;86;;17;103
2018-01-20 19:10;78;;18;96
2018-01-20 19:20;70;;20;90
2018-01-20 19:30;62;;21;83
2018-01-20 19:40;53;;23;76
2018-01-20 19:50;45;;22;67
2018-01-20 20:00;37;;21;58
2018-01-20 20:10;30;;20;50
2018-01-20 20:20;22;;21;43
2018-01-20 20:30;15;;18;33
2018-01-20 20:40;8;;15;23
2018-01-20 20:50;2;;11;13
2018-01-20 21:00;-5;;10;5
2018-01-20 21:10;-11;;10;-1
2018-01-20 21:20;-17;;10;-7
2018-01-20 21:30;-22;;9;-13
2018-01-20 21:40;-27;;11;-16
2018-01-20 21:50;-30;;12;-18
2018-01-20 22:00;-32;;14;-18
2018-01-20 22:10;-32;;16;-16
2018-01-20 22:20;-33;;17;-16
2018-01-20 22:30;-32;;16;-16
2018-01-20 22:40;-32;;17;-15
2018-01-20 22:50;-31;;17;-14
2018-01-20 23:00;-31;;17;-14
2018-01-20 23:10;-32;;14;-18
2018-01-20 23:20;-33;;12;-21
2018-01-20 23:30;-35;;14;-21
2018-01-20 23:40;-37;;16;-21
2018-01-20 23:50;-40;;16;-24
2018-01-21 00:00;-42;;16;-26
2018-01-21 00:10;-44;;17;-27
2018-01-21 00:20;-45;;18;-27
2018-01-21 00:30;-46;;20;-26
2018-01-21 00:40;-46;;19;-27
2018-01-21 00:50;-46;;18;-28
2018-01-21 01:00;-45;;17;-28
2018-01-21 01:10;-44;;18;-26
2018-01-21 01:20;-42;;17;-25
2018-01-21 01:30;-39;;15;-24
2018-01-21 01:40;-36;;12;-24
2018-01-21 01:50;-33;;10;-23
2018-01-21 02:00;-30;;8;-22
2018-01-21 02:10;-26;;7;-19
2018-01-21 02:20;-22;;6;-16
2018-01-21 02:30;-17;;3;-14
2018-01-21 02:40;-13;;3;-10
2018-01-21 02:50;-7;;1;-6
2018-01-21 03:00;-1;;0;-1
2018-01-21 03:10;5;;-1;4
2018-01-21 03:20;13;;-2;11
2018-01-21 03:30;23;;-4;19
2018-01-21 03:40;33;;-3;30
2018-01-21 03:50;45;;-2;43
2018-01-21 04:00;57;;3;60
2018-01-21 04:10;69;;7;76
2018-01-21 04:20;80;;10;90
2018-01-21 04:30;91;;10;101
2018-01-21 04:40;99;;11;110
2018-01-21 04:50;106;;11;117
2018-01-21 05:00;111;;11;122
2018-01-21 05:10;113;;12;125
2018-01-21 05:20;114;;11;125
2018-01-21 05:30;113;;11;124
2018-01-21 05:40;110;;12;122
2018-01-21 05:50;108;;9;117
2018-01-21 06:00;104;;9;113
2018-01-21 06:10;101;;11;112
2018-01-21 06:20;98;;10;108
2018-01-21 06:30;95;;6;101
2018-01-21 06:40;92;;4;96
2018-01-21 06:50;88;;4;92
2018-01-21 07:00;83;;2;85
2018-01-21 07:10;77;;0;77
2018-01-21 07:20;71;;-2;69
2018-01-21 07:30;63;;-2;61
2018-01-21 07:40;55;;-2;53
2018-01-21 07:50;46;;-2;44
2018-01-21 08:00;36;;-2;34
2018-01-21 08:10;27;;-3;24
2018-01-21 08:20;17;;-3;14
2018-01-21 08:30;7;;-4;3
2018-01-21 08:40;-2;;-6;-8
2018-01-21 08:50;-12;;-7;-19
2018-01-21 09:00;-21;;-8;-29
2018-01-21 09:10;-31;;-9;-40
2018-01-21 09:20;-40;;-9;-49
2018-01-21 09:30;-48;;-10;-58
2018-01-21 09:40;-56;;-10;-66
2018-01-21 09:50;-62;;-12;-74
2018-01-21 10:00;-67;;-12;-79
2018-01-21 10:10;-71;;-11;-82
2018-01-21 10:20;-73;;-10;-83
2018-01-21 10:30;-73;;-12;-85
2018-01-21 10:40;-73;;-11;-84
2018-01-21 10:50;-72;;-8;-80
2018-01-21 11:00;-70;;-7;-77
2018-01-21 11:10;-68;;-8;-76
2018-01-21 11:20;-66;;-7;-73
2018-01-21 11:30;-65;;-6;-71
2018-01-21 11:40;-64;;-6;-70
2018-01-21 11:50;-64;;-6;-70
2018-01-21 12:00;-65;;-6;-71
2018-01-21 12:10;-66;;-7;-73
2018-01-21 12:20;-67;;-7;-74
2018-01-21 12:30;-69;;-5;-74
2018-01-21 12:40;-70;;-5;-75
2018-01-21 12:50;-71;;-5;-76
2018-01-21 13:00;-72;;-6;-78
2018-01-21 13:10;-72;;-8;-80
2018-01-21 13:20;-72;;-6;-78
2018-01-21 13:30;-71;;-7;-78
2018-01-21 13:40;-69;;-10;-79
2018-01-21 13:50;-67;;-12;-79
2018-01-21 14:00;-64;;-14;-78
2018-01-21 14:10;-60;;-16;-76
2018-01-21 14:20;-55;;-18;-73
2018-01-21 14:30;-50;;-20;-70
2018-01-21 14:40;-44;;-23;-67
2018-01-21 14:50;-38;;-24;-62
2018-01-21 15:00;-31;;-25;-56
2018-01-21 15:10;-23;;-25;-48
2018-01-21 15:20;-15;;-25;-40
2018-01-21 15:30;-4;;-25;-29
2018-01-21 15:40;7;;-23;-16
2018-01-21 15:50;20;;-19;1
2018-01-21 16:00;34;;-13;21
2018-01-21 16:10;49;;-6;43
2018-01-21 16:20;64;;0;64
2018-01-21 16:30;79;;3;82
2018-01-21 16:40;93;;0;93
2018-01-21 16:50;105;;-4;101
2018-01-21 17:00;115;;-6;109
2018-01-21 17:10;122;;-7;115
2018-01-21 17:20;126;;-10;116
2018-01-21 17:30;128;;-15;113
2018-01-21 17:40;128;;-17;111
2018-01-21 17:50;126;;-17;109
2018-01-21 18:00;123;;-18;105
2018-01-21 18:10;120;;-20;100
2018-01-21 18:20;116;;-18;98
2018-01-21 18:30;112;;-14;98
2018-01-21 18:40;109;;-16;93
2018-01-21 18:50;106;;-18;88
2018-01-21 19:00;102;;-17;85
2018-01-21 19:10;98;;-17;81
2018-01-21 19:20;93;;-18;75
2018-01-21 19:30;88;;-18;70
2018-01-21 19:40;81;;-17;64
2018-01-21 19:50;74;;-18;56
2018-01-21 20:00;66;;-18;48
2018-01-21 20:10;58;;-17;41
2018-01-21 20:20;50;;-17;33
2018-01-21 20:30;41;;-16;25
2018-01-21 20:40;33;;-17;16
2018-01-21 20:50;26;;-19;7
2018-01-21 21:00;18;;-19;-1
2018-01-21 21:10;11;;-20;-9
2018-01-21 21:20;4;;-22;-18
2018-01-21 21:30;-3;;-25;-28
2018-01-21 21:40;-9;;-27;-36
2018-01-21 21:50;-15;;-28;-43
2018-01-21 22:00;-21;;-28;-49
2018-01-21 22:10;-25;;-30;-55
2018-01-21 22:20;-28;;-32;-60
2018-01-21 22:30;-31;;-30;-61
2018-01-21 22:40;-32;;-30;-62
2018-01-21 22:50;-32;;-30;-62
2018-01-21 23:00;-32;;-30;-62
2018-01-21 23:10;-31;;-30;-61
2018-01-21 23:20;-31;;-30;-61
2018-01-21 23:30;-30;;-31;-61
2018-01-21 23:40;-31;;-30;-61
2018-01-21 23:50;-31;;-32;-63
2018-01-22 00:00;-33;;-35;-68
2018-01-22 00:10;-35;;-36;-71
2018-01-22 00:20;-37;;-36;-73
2018-01-22 00:30;-39;;-36;-75
2018-01-22 00:40;-41;;-37;-78
2018-01-22 00:50;-43;;-38;-81
2018-01-22 01:00;-45;;-37;-82
2018-01-22 01:10;-46;;-37;-83
2018-01-22 01:20;-47;;-37;-84
2018-01-22 01:30;-47;;-38;-85
2018-01-22 01:40;-46;;-41;-87
2018-01-22 01:50;-44;;-44;-88
2018-01-22 02:00;-42;;-45;-87
2018-01-22 02:10;-40;;-46;-86
2018-01-22 02:20;-36;;-50;-86
2018-01-22 02:30;-32;;-54;-86
2018-01-22 02:40;-28;;-57;-85
2018-01-22 02:50;-24;;-58;-82
2018-01-22 03:00;-19;;-60;-79
2018-01-22 03:10;-14;;-60;-74
2018-01-22 03:20;-9;;-61;-70
2018-01-22 03:30;-3;;-61;-64
2018-01-22 03:40;3;;-59;-56
2018-01-22 03:50;10;;-56;-46
2018-01-22 04:00;19;;-53;-34
2018-01-22 04:10;28;;-46;-18
2018-01-22 04:20;39;;-40;-1
2018-01-22 04:30;50;;-33;17
2018-01-22 04:40;62;;-31;31
2018-01-22 04:50;73;;-32;41
2018-01-22 05:00;84;;-35;49
2018-01-22 05:10;93;;-37;56
2018-01-22 05:20;101;;-39;62
2018-01-22 05:30;107;;-42;65
2018-01-22 05:40;110;;-43;67
2018-01-22 05:50;111;;-43;68
2018-01-22 06:00;110;;-43;67
2018-01-22 06:10;108;;-43;65
2018-01-22 06:20;105;;-43;62
2018-01-22 06:30;102;;-43;59
2018-01-22 06:40;98;;-42;56
2018-01-22 06:50;94;;-41;53
2018-01-22 07:00;91;;-42;49
2018-01-22 07:10;87;;-41;46
2018-01-22 07:20;84;;-43;41
2018-01-22 07:30;80;;-47;33
2018-01-22 07:40;75;;-47;28
2018-01-22 07:50;69;;-47;22
2018-01-22 08:00;63;;-48;15
2018-01-22 08:10;56;;-49;7
2018-01-22 08:20;48;;-48;0
2018-01-22 08:30;39;;-46;-7
2018-01-22 08:40;30;;-45;-15
2018-01-22 08:50;20;;-43;-23
2018-01-22 09:00;11;;-41;-30
2018-01-22 09:10;1;;-39;-38
2018-01-22 09:20;-9;;-37;-46
2018-01-22 09:30;-18;;-35;-53
2018-01-22 09:40;-28;;-32;-60
2018-01-22 09:50;-37;;-30;-67
2018-01-22 10:00;-46;;-28;-74
2018-01-22 10:10;-54;;-25;-79
2018-01-22 10:20;-61;;-23;-84
2018-01-22 10:30;-67;;-20;-87
2018-01-22 10:40;-72;;-17;-89
2018-01-22 10:50;-75;;-13;-88
2018-01-22 11:00;-76;;-9;-85
2018-01-22 11:10;-77;;-6;-83
2018-01-22 11:20;-76;;-4;-80
2018-01-22 11:30;-74;;-3;-77
2018-01-22 11:40;-73;;1;-72
2018-01-22 11:50;-70;;2;-68
2018-01-22 12:00;-69;;2;-67
2018-01-22 12:10;-67;;-1;-68
2018-01-22 12:20;-66;;-3;-69
2018-01-22 12:30;-66;;-3;-69
2018-01-22 12:40;-66;;-3;-69
2018-01-22 12:50;-66;;-4;-70
2018-01-22 13:00;-67;;-6;-73
2018-01-22 13:10;-68;;-7;-75
2018-01-22 13:20;-69;;-6;-75
2018-01-22 13:30;-70;;-5;-75
2018-01-22 13:40;-70;;-5;-75
2018-01-22 13:50;-71;;-6;-77
2018-01-22 14:00;-70;;-7;-77
2018-01-22 14:10;-70;;-4;-74
2018-01-22 14:20;-68;;0;-68
2018-01-22 14:30;-66;;1;-65
2018-01-22 14:40;-62;;2;-60
2018-01-22 14:50;-59;;6;-53
2018-01-22 15:00;-54;;9;-45
2018-01-22 15:10;-49;;15;-34
2018-01-22 15:20;-43;;21;-22
2018-01-22 15:30;-37;;27;-10
2018-01-22 15:40;-30;;35;5
2018-01-22 15:50;-21;;44;23
2018-01-22 16:00;-12;;56;44
2018-01-22 16:10;-1;;66;65
2018-01-22 16:20;11;;74;85
2018-01-22 16:30;24;;79;103
2018-01-22 16:40;38;;80;118
2018-01-22 16:50;53;;78;131
2018-01-22 17:00;68;;74;142
2018-01-22 17:10;83;;69;152
2018-01-22 17:20;96;;61;157
2018-01-22 17:30;107;;52;159
2018-01-22 17:40;116;;45;161
2018-01-22 17:50;123;;36;159
2018-01-22 18:00;126;;35;161
2018-01-22 18:10;127;;33;160
2018-01-22 18:20;126;;26;152
2018-01-22 18:30;124;;23;147
2018-01-22 18:40;120;;26;146
2018-01-22 18:50;116;;26;142
2018-01-22 19:00;112;;25;137
2018-01-22 19:10;108;;25;133
2018-01-22 19:20;104;;24;128
2018-01-22 19:30;100;;24;124
2018-01-22 19:40;96;;23;119
2018-01-22 19:50;92;;22;114
2018-01-22 20:00;87;;22;109
2018-01-22 20:10;82;;22;104
2018-01-22 20:20;76;;23;99
2018-01-22 20:30;69;;25;94
2018-01-22 20:40;62;;27;89
2018-01-22 20:50;54;;28;82
2018-01-22 21:00;46;;29;75
2018-01-22 21:10;39;;30;69
2018-01-22 21:20;31;;32;63
2018-01-22 21:30;23;;33;56
2018-01-22 21:40;15;;34;49
2018-01-22 21:50;7;;35;42
2018-01-22 22:00;0;;35;35
2018-01-22 22:10;-7;;36;29
2018-01-22 22:20;-14;;37;23
2018-01-22 22:30;-20;;37;17
2018-01-22 22:40;-25;;39;14
2018-01-22 22:50;-29;;40;11
2018-01-22 23:00;-32;;39;7
2018-01-22 23:10;-34;;37;3
2018-01-22 23:20;-34;;34;0
2018-01-22 23:30;-34;;30;-4
2018-01-22 23:40;-34;;26;-8
2018-01-22 23:50;-33;;22;-11
2018-01-23 00:00;-33;;19;-14
2018-01-23 00:10;-32;;14;-18
2018-01-23 00:20;-32;;10;-22
2018-01-23 00:30;-33;;9;-24
2018-01-23 00:40;-34;;7;-27
2018-01-23 00:50;-35;;6;-29
2018-01-23 01:00;-37;;5;-32
2018-01-23 01:10;-39;;6;-33
2018-01-23 01:20;-41;;8;-33
2018-01-23 01:30;-42;;8;-34
2018-01-23 01:40;-43;;8;-35
2018-01-23 01:50;-44;;10;-34
2018-01-23 02:00;-45;;12;-33
2018-01-23 02:10;-45;;13;-32
2018-01-23 02:20;-44;;13;-31
2018-01-23 02:30;-43;;14;-29
2018-01-23 02:40;-41;;14;-27
2018-01-23 02:50;-38;;12;-26
2018-01-23 03:00;-35;;11;-24
2018-01-23 03:10;-31;;9;-22
2018-01-23 03:20;-27;;8;-19
2018-01-23 03:30;-22;;7;-15
2018-01-23 03:40;-17;;7;-10
2018-01-23 03:50;-12;;7;-5
2018-01-23 04:00;-6;;7;1
2018-01-23 04:10;0;;7;7
2018-01-23 04:20;6;;7;13
2018-01-23 04:30;14;;8;22
2018-01-23 04:40;22;;10;32
2018-01-23 04:50;32;;12;44
2018-01-23 05:00;42;;15;57
2018-01-23 05:10;53;;20;73
2018-01-23 05:20;64;;22;86
2018-01-23 05:30;75;;21;96
2018-01-23 05:40;85;;19;104
2018-01-23 05:50;94;;19;113
2018-01-23 06:00;101;;18;119
2018-01-23 06:10;106;;16;122
2018-01-23 06:20;109;;14;123
2018-01-23 06:30;110;;13;123
2018-01-23 06:40;109;;13;122
2018-01-23 06:50;106;;12;118
2018-01-23 07:00;103;;13;116
2018-01-23 07:10;99;;17;116
2018-01-23 07:20;95;;16;111
2018-01-23 07:30;91;;14;105
2018-01-23 07:40;87;;15;102
2018-01-23 07:50;83;;16;99
2018-01-23 08:00;78;;16;94
2018-01-23 08:10;74;;13;87
2018-01-23 08:20;69;;10;79
2018-01-23 08:30;63;;9;72
2018-01-23 08:40;57;;8;65
2018-01-23 08:50;49;;9;58
2018-01-23 09:00;42;;8;50
2018-01-23 09:10;34;;7;41
2018-01-23 09:20;25;;6;31
2018-01-23 09:30;16;;6;22
2018-01-23 09:40;7;;6;13
2018-01-23 09:50;-3;;6;3
2018-01-23 10:00;-12;;6;-6
2018-01-23 10:10;-22;;5;-17
2018-01-23 10:20;-32;;7;-25
2018-01-23 10:30;-41;;8;-33
2018-01-23 10:40;-50;;9;-41
2018-01-23 10:50;-58;;10;-48
2018-01-23 11:00;-65;;10;-55
2018-01-23 11:10;-71;;11;-60
2018-01-23 11:20;-75;;11;-64
2018-01-23 11:30;-78;;12;-66
2018-01-23 11:40;-80;;12;-68
2018-01-23 11:50;-80;;12;-68
2018-01-23 12:00;-80;;13;-67
2018-01-23 12:10;-79;;13;-66
2018-01-23 12:20;-77;;12;-65
2018-01-23 12:30;-75;;13;-62
2018-01-23 12:40;-73;;13;-60
2018-01-23 12:50;-71;;12;-59
2018-01-23 13:00;-70;;10;-60
2018-01-23 13:10;-69;;8;-61
2018-01-23 13:20;-68;;6;-62
2018-01-23 13:30;-67;;3;-64
2018-01-23 13:40;-67;;2;-65
2018-01-23 13:50;-66;;0;-66
2018-01-23 14:00;-66;;-2;-68
2018-01-23 14:10;-66;;-3;-69
2018-01-23 14:20;-67;;-3;-70
2018-01-23 14:30;-67;;-4;-71
2018-01-23 14:40;-66;;-5;-71
2018-01-23 14:50;-65;;-7;-72
2018-01-23 15:00;-64;;-7;-71
2018-01-23 15:10;-62;;-7;-69
2018-01-23 15:20;-60;;-6;-66
2018-01-23 15:30;-56;;-7;-63
2018-01-23 15:40;-52;;-7;-59
2018-01-23 15:50;-48;;-6;-54
2018-01-23 16:00;-42;;-6;-48
2018-01-23 16:10;-36;;-6;-42
2018-01-23 16:20;-30;;-4;-34
2018-01-23 16:30;-22;;-2;-24
2018-01-23 16:40;-13;;0;-13
2018-01-23 16:50;-3;;4;1
2018-01-23 17:00;9;;8;17
2018-01-23 17:10;22;;14;36
2018-01-23 17:20;36;;19;55
2018-01-23 17:30;51;;21;72
2018-01-23 17:40;66;;20;86
2018-01-23 17:50;80;;17;97
2018-01-23 18:00;93;;11;104
2018-01-23 18:10;104;;8;112
2018-01-23 18:20;113;;4;117
2018-01-23 18:30;120;;-3;117
2018-01-23 18:40;124;;-8;116
2018-01-23 18:50;125;;-10;115
2018-01-23 19:00;125;;-12;113
2018-01-23 19:10;123;;-13;110
2018-01-23 19:20;120;;-12;108
2018-01-23 19:30;116;;-7;109
2018-01-23 19:40;112;;-6;106
2018-01-23 19:50;107;;-6;101
2018-01-23 20:00;103;;-4;99
2018-01-23 20:10;99;;-2;97
2018-01-23 20:20;94;;-1;93
2018-01-23 20:30;90;;-1;89
2018-01-23 20:40;84;;0;84
2018-01-23 20:50;79;;0;79
2018-01-23 21:00;73;;0;73
2018-01-23 21:10;66;;0;66
2018-01-23 21:20;60;;-2;58
2018-01-23 21:30;53;;-2;51
2018-01-23 21:40;45;;-1;44
2018-01-23 21:50;38;;-2;36
2018-01-23 22:00;31;;-2;29
2018-01-23 22:10;23;;-2;21
2018-01-23 22:20;15;;-2;13
2018-01-23 22:30;7;;-3;4
2018-01-23 22:40;-1;;-3;-4
2018-01-23 22:50;-8;;-4;-12
2018-01-23 23:00;-15;;-4;-19
2018-01-23 23:10;-21;;-5;-26
2018-01-23 23:20;-27;;-5;-32
2018-01-23 23:30;-31;;-5;-36
2018-01-23 23:40;-34;;-5;-39
2018-01-23 23:50;-36;;-5;-41
2018-01-24 00:00;-37;;-4;-41
